scaffold	start	stop	nls_count	ss_count	gc_percent
Cf746836_TGAC_s1v1_scaffold_630	1	10001	26	2	40
Cf746836_TGAC_s1v1_scaffold_630	10001	20001	0	0	36
Cf746836_TGAC_s1v1_scaffold_630	20001	30001	0	5	46
Cf746836_TGAC_s1v1_scaffold_630	30001	37105	0	0	28
Cf746836_TGAC_s1v1_scaffold_631	1	10001	22	0	34
Cf746836_TGAC_s1v1_scaffold_631	10001	20001	0	0	48
Cf746836_TGAC_s1v1_scaffold_631	20001	21511	0	3	44
Cf746836_TGAC_s1v1_scaffold_632	1	7699	13	0	40
Cf746836_TGAC_s1v1_scaffold_633	1	10001	44	0	31
Cf746836_TGAC_s1v1_scaffold_633	10001	20001	0	1	29
Cf746836_TGAC_s1v1_scaffold_633	20001	30001	0	1	44
Cf746836_TGAC_s1v1_scaffold_633	30001	40001	0	1	45
Cf746836_TGAC_s1v1_scaffold_633	40001	50001	0	1	45
Cf746836_TGAC_s1v1_scaffold_633	50001	60001	0	2	46
Cf746836_TGAC_s1v1_scaffold_633	60001	70001	0	0	45
Cf746836_TGAC_s1v1_scaffold_633	70001	71222	0	0	47
Cf746836_TGAC_s1v1_scaffold_634	1	10001	19	1	30
Cf746836_TGAC_s1v1_scaffold_634	10001	20001	0	2	46
Cf746836_TGAC_s1v1_scaffold_634	20001	30001	0	3	47
Cf746836_TGAC_s1v1_scaffold_634	30001	34777	0	0	40
Cf746836_TGAC_s1v1_scaffold_635	1	10001	59	0	26
Cf746836_TGAC_s1v1_scaffold_635	10001	20001	0	0	26
Cf746836_TGAC_s1v1_scaffold_635	20001	30001	0	1	44
Cf746836_TGAC_s1v1_scaffold_635	30001	40001	0	0	44
Cf746836_TGAC_s1v1_scaffold_635	40001	50001	0	2	42
Cf746836_TGAC_s1v1_scaffold_635	50001	60001	0	0	46
Cf746836_TGAC_s1v1_scaffold_635	60001	70001	0	0	30
Cf746836_TGAC_s1v1_scaffold_635	70001	80001	0	0	27
Cf746836_TGAC_s1v1_scaffold_635	80001	90001	0	1	32
Cf746836_TGAC_s1v1_scaffold_635	90001	99349	0	0	29
Cf746836_TGAC_s1v1_scaffold_636	1	10001	53	3	46
Cf746836_TGAC_s1v1_scaffold_636	10001	20001	0	2	46
Cf746836_TGAC_s1v1_scaffold_636	20001	30001	0	1	45
Cf746836_TGAC_s1v1_scaffold_636	30001	40001	0	1	46
Cf746836_TGAC_s1v1_scaffold_636	40001	44057	0	0	45
Cf746836_TGAC_s1v1_scaffold_637	1	1319	0	0	20
Cf746836_TGAC_s1v1_scaffold_638	1	5855	5	2	47
Cf746836_TGAC_s1v1_scaffold_639	1	10001	11	4	36
Cf746836_TGAC_s1v1_scaffold_639	10001	14979	0	0	47
Cf746836_TGAC_s1v1_scaffold_64	1	3795	4	1	46
Cf746836_TGAC_s1v1_scaffold_640	1	10001	13	0	22
Cf746836_TGAC_s1v1_scaffold_640	10001	20001	0	0	23
Cf746836_TGAC_s1v1_scaffold_640	20001	27460	0	0	25
Cf746836_TGAC_s1v1_scaffold_641	1	10001	13	1	41
Cf746836_TGAC_s1v1_scaffold_641	10001	20001	0	2	42
Cf746836_TGAC_s1v1_scaffold_641	20001	30001	0	2	42
Cf746836_TGAC_s1v1_scaffold_641	30001	40001	0	1	43
Cf746836_TGAC_s1v1_scaffold_641	40001	45268	0	2	44
Cf746836_TGAC_s1v1_scaffold_642	1	10001	24	0	43
Cf746836_TGAC_s1v1_scaffold_642	10001	19893	0	6	49
Cf746836_TGAC_s1v1_scaffold_643	1	10001	14	1	42
Cf746836_TGAC_s1v1_scaffold_643	10001	20001	0	1	44
Cf746836_TGAC_s1v1_scaffold_643	20001	30001	0	0	42
Cf746836_TGAC_s1v1_scaffold_643	30001	31819	0	0	42
Cf746836_TGAC_s1v1_scaffold_644	1	3723	8	0	46
Cf746836_TGAC_s1v1_scaffold_645	1	10001	41	0	27
Cf746836_TGAC_s1v1_scaffold_645	10001	20001	0	4	44
Cf746836_TGAC_s1v1_scaffold_645	20001	30001	0	2	47
Cf746836_TGAC_s1v1_scaffold_645	30001	40001	0	1	43
Cf746836_TGAC_s1v1_scaffold_645	40001	46997	0	1	42
Cf746836_TGAC_s1v1_scaffold_646	1	10001	10	2	42
Cf746836_TGAC_s1v1_scaffold_646	10001	13402	0	0	41
Cf746836_TGAC_s1v1_scaffold_647	1	10001	1	0	26
Cf746836_TGAC_s1v1_scaffold_647	10001	12868	0	0	28
Cf746836_TGAC_s1v1_scaffold_648	1	10001	17	2	27
Cf746836_TGAC_s1v1_scaffold_648	10001	20001	0	0	29
Cf746836_TGAC_s1v1_scaffold_648	20001	30001	0	1	31
Cf746836_TGAC_s1v1_scaffold_648	30001	37023	0	0	20
Cf746836_TGAC_s1v1_scaffold_649	1	10001	6	0	41
Cf746836_TGAC_s1v1_scaffold_649	10001	15009	0	1	42
Cf746836_TGAC_s1v1_scaffold_65	1	10001	11	2	46
Cf746836_TGAC_s1v1_scaffold_65	10001	10909	0	0	54
Cf746836_TGAC_s1v1_scaffold_650	1	10001	9	0	29
Cf746836_TGAC_s1v1_scaffold_650	10001	20001	0	0	30
Cf746836_TGAC_s1v1_scaffold_650	20001	20213	0	0	43
Cf746836_TGAC_s1v1_scaffold_651	1	10001	46	4	46
Cf746836_TGAC_s1v1_scaffold_651	10001	20001	0	6	48
Cf746836_TGAC_s1v1_scaffold_651	20001	30001	0	4	43
Cf746836_TGAC_s1v1_scaffold_651	30001	40001	0	3	44
Cf746836_TGAC_s1v1_scaffold_651	40001	45355	0	6	46
Cf746836_TGAC_s1v1_scaffold_652	1	10001	125	2	47
Cf746836_TGAC_s1v1_scaffold_652	10001	20001	0	2	45
Cf746836_TGAC_s1v1_scaffold_652	20001	30001	0	2	45
Cf746836_TGAC_s1v1_scaffold_652	30001	40001	0	2	46
Cf746836_TGAC_s1v1_scaffold_652	40001	50001	0	1	46
Cf746836_TGAC_s1v1_scaffold_652	50001	60001	0	1	48
Cf746836_TGAC_s1v1_scaffold_652	60001	70001	0	2	47
Cf746836_TGAC_s1v1_scaffold_652	70001	80001	0	2	28
Cf746836_TGAC_s1v1_scaffold_652	80001	90001	0	0	33
Cf746836_TGAC_s1v1_scaffold_652	90001	100001	0	3	40
Cf746836_TGAC_s1v1_scaffold_652	100001	110001	0	3	43
Cf746836_TGAC_s1v1_scaffold_652	110001	120001	0	2	44
Cf746836_TGAC_s1v1_scaffold_652	120001	130001	0	2	47
Cf746836_TGAC_s1v1_scaffold_652	130001	130377	0	0	45
Cf746836_TGAC_s1v1_scaffold_653	1	10001	78	3	43
Cf746836_TGAC_s1v1_scaffold_653	10001	20001	0	1	42
Cf746836_TGAC_s1v1_scaffold_653	20001	30001	0	1	38
Cf746836_TGAC_s1v1_scaffold_653	30001	40001	0	4	44
Cf746836_TGAC_s1v1_scaffold_653	40001	50001	0	1	44
Cf746836_TGAC_s1v1_scaffold_653	50001	60001	0	0	45
Cf746836_TGAC_s1v1_scaffold_653	60001	67548	0	5	49
Cf746836_TGAC_s1v1_scaffold_654	1	2097	0	0	19
Cf746836_TGAC_s1v1_scaffold_655	1	10001	11	2	46
Cf746836_TGAC_s1v1_scaffold_655	10001	13202	0	0	45
Cf746836_TGAC_s1v1_scaffold_656	1	10001	22	1	45
Cf746836_TGAC_s1v1_scaffold_656	10001	20001	0	0	43
Cf746836_TGAC_s1v1_scaffold_656	20001	20623	0	0	32
Cf746836_TGAC_s1v1_scaffold_657	1	10001	45	7	46
Cf746836_TGAC_s1v1_scaffold_657	10001	20001	0	4	48
Cf746836_TGAC_s1v1_scaffold_657	20001	30001	0	0	29
Cf746836_TGAC_s1v1_scaffold_657	30001	40001	0	0	29
Cf746836_TGAC_s1v1_scaffold_657	40001	50001	0	3	46
Cf746836_TGAC_s1v1_scaffold_657	50001	60001	0	3	46
Cf746836_TGAC_s1v1_scaffold_657	60001	69181	0	1	41
Cf746836_TGAC_s1v1_scaffold_658	1	10001	182	2	47
Cf746836_TGAC_s1v1_scaffold_658	10001	20001	0	2	46
Cf746836_TGAC_s1v1_scaffold_658	20001	30001	0	3	44
Cf746836_TGAC_s1v1_scaffold_658	30001	40001	0	0	46
Cf746836_TGAC_s1v1_scaffold_658	40001	50001	0	5	47
Cf746836_TGAC_s1v1_scaffold_658	50001	60001	0	3	45
Cf746836_TGAC_s1v1_scaffold_658	60001	70001	0	2	46
Cf746836_TGAC_s1v1_scaffold_658	70001	80001	0	0	45
Cf746836_TGAC_s1v1_scaffold_658	80001	90001	0	2	44
Cf746836_TGAC_s1v1_scaffold_658	90001	100001	0	1	46
Cf746836_TGAC_s1v1_scaffold_658	100001	110001	0	5	44
Cf746836_TGAC_s1v1_scaffold_658	110001	120001	0	1	46
Cf746836_TGAC_s1v1_scaffold_658	120001	130001	0	3	43
Cf746836_TGAC_s1v1_scaffold_658	130001	140001	0	0	47
Cf746836_TGAC_s1v1_scaffold_658	140001	150001	0	2	43
Cf746836_TGAC_s1v1_scaffold_658	150001	160001	0	1	46
Cf746836_TGAC_s1v1_scaffold_658	160001	170001	0	0	31
Cf746836_TGAC_s1v1_scaffold_658	170001	180001	0	1	35
Cf746836_TGAC_s1v1_scaffold_658	180001	190001	0	2	47
Cf746836_TGAC_s1v1_scaffold_658	190001	200001	0	5	44
Cf746836_TGAC_s1v1_scaffold_658	200001	210001	0	3	46
Cf746836_TGAC_s1v1_scaffold_658	210001	213837	0	0	39
Cf746836_TGAC_s1v1_scaffold_659	1	6996	6	0	43
Cf746836_TGAC_s1v1_scaffold_66	1	10001	14	1	46
Cf746836_TGAC_s1v1_scaffold_66	10001	11882	0	0	51
Cf746836_TGAC_s1v1_scaffold_660	1	10001	94	3	48
Cf746836_TGAC_s1v1_scaffold_660	10001	20001	0	4	45
Cf746836_TGAC_s1v1_scaffold_660	20001	30001	0	1	47
Cf746836_TGAC_s1v1_scaffold_660	30001	40001	0	4	47
Cf746836_TGAC_s1v1_scaffold_660	40001	50001	0	0	44
Cf746836_TGAC_s1v1_scaffold_660	50001	60001	0	2	44
Cf746836_TGAC_s1v1_scaffold_660	60001	70001	0	2	45
Cf746836_TGAC_s1v1_scaffold_660	70001	80001	0	2	46
Cf746836_TGAC_s1v1_scaffold_660	80001	90001	0	0	47
Cf746836_TGAC_s1v1_scaffold_660	90001	96093	0	1	43
Cf746836_TGAC_s1v1_scaffold_661	1	10001	3	0	43
Cf746836_TGAC_s1v1_scaffold_661	10001	10867	0	0	44
Cf746836_TGAC_s1v1_scaffold_662	1	10001	25	0	46
Cf746836_TGAC_s1v1_scaffold_662	10001	14509	0	0	42
Cf746836_TGAC_s1v1_scaffold_663	1	10001	33	3	45
Cf746836_TGAC_s1v1_scaffold_663	10001	20001	0	1	41
Cf746836_TGAC_s1v1_scaffold_663	20001	30001	0	3	46
Cf746836_TGAC_s1v1_scaffold_663	30001	37961	0	0	45
Cf746836_TGAC_s1v1_scaffold_664	1	10001	8	2	41
Cf746836_TGAC_s1v1_scaffold_664	10001	14329	0	3	51
Cf746836_TGAC_s1v1_scaffold_665	1	10001	4	0	23
Cf746836_TGAC_s1v1_scaffold_665	10001	20001	0	0	25
Cf746836_TGAC_s1v1_scaffold_665	20001	30001	0	0	22
Cf746836_TGAC_s1v1_scaffold_665	30001	31723	0	0	35
Cf746836_TGAC_s1v1_scaffold_666	1	10001	119	2	46
Cf746836_TGAC_s1v1_scaffold_666	10001	20001	0	1	42
Cf746836_TGAC_s1v1_scaffold_666	20001	30001	0	2	43
Cf746836_TGAC_s1v1_scaffold_666	30001	40001	0	2	44
Cf746836_TGAC_s1v1_scaffold_666	40001	50001	0	0	36
Cf746836_TGAC_s1v1_scaffold_666	50001	60001	0	3	41
Cf746836_TGAC_s1v1_scaffold_666	60001	70001	0	5	45
Cf746836_TGAC_s1v1_scaffold_666	70001	80001	0	2	42
Cf746836_TGAC_s1v1_scaffold_666	80001	90001	0	3	44
Cf746836_TGAC_s1v1_scaffold_666	90001	100001	0	0	44
Cf746836_TGAC_s1v1_scaffold_666	100001	110001	0	4	42
Cf746836_TGAC_s1v1_scaffold_666	110001	120001	0	2	46
Cf746836_TGAC_s1v1_scaffold_666	120001	130001	0	6	48
Cf746836_TGAC_s1v1_scaffold_666	130001	130138	0	0	57
Cf746836_TGAC_s1v1_scaffold_667	1	10001	21	0	44
Cf746836_TGAC_s1v1_scaffold_667	10001	10245	0	0	49
Cf746836_TGAC_s1v1_scaffold_668	1	2001	0	0	26
Cf746836_TGAC_s1v1_scaffold_669	1	10001	24	1	45
Cf746836_TGAC_s1v1_scaffold_669	10001	20001	0	1	45
Cf746836_TGAC_s1v1_scaffold_669	20001	30001	0	5	43
Cf746836_TGAC_s1v1_scaffold_669	30001	33744	0	0	44
Cf746836_TGAC_s1v1_scaffold_67	1	3034	6	2	48
Cf746836_TGAC_s1v1_scaffold_670	1	10001	14	2	44
Cf746836_TGAC_s1v1_scaffold_670	10001	20001	0	5	34
Cf746836_TGAC_s1v1_scaffold_670	20001	24517	0	0	35
Cf746836_TGAC_s1v1_scaffold_671	1	10001	65	1	47
Cf746836_TGAC_s1v1_scaffold_671	10001	20001	0	1	46
Cf746836_TGAC_s1v1_scaffold_671	20001	30001	0	3	44
Cf746836_TGAC_s1v1_scaffold_671	30001	40001	0	4	46
Cf746836_TGAC_s1v1_scaffold_671	40001	50001	0	3	45
Cf746836_TGAC_s1v1_scaffold_671	50001	60001	0	0	44
Cf746836_TGAC_s1v1_scaffold_671	60001	70001	0	1	46
Cf746836_TGAC_s1v1_scaffold_671	70001	80001	0	4	46
Cf746836_TGAC_s1v1_scaffold_671	80001	85877	0	0	30
Cf746836_TGAC_s1v1_scaffold_672	1	10001	20	2	48
Cf746836_TGAC_s1v1_scaffold_672	10001	14603	0	0	27
Cf746836_TGAC_s1v1_scaffold_673	1	8668	4	0	42
Cf746836_TGAC_s1v1_scaffold_674	1	10001	40	4	44
Cf746836_TGAC_s1v1_scaffold_674	10001	20001	0	0	33
Cf746836_TGAC_s1v1_scaffold_674	20001	30001	0	0	28
Cf746836_TGAC_s1v1_scaffold_674	30001	40001	0	1	34
Cf746836_TGAC_s1v1_scaffold_674	40001	50001	0	2	41
Cf746836_TGAC_s1v1_scaffold_674	50001	60001	0	3	42
Cf746836_TGAC_s1v1_scaffold_674	60001	66637	0	1	39
Cf746836_TGAC_s1v1_scaffold_675	1	9596	5	3	38
Cf746836_TGAC_s1v1_scaffold_676	1	10001	1	0	22
Cf746836_TGAC_s1v1_scaffold_676	10001	15421	0	0	23
Cf746836_TGAC_s1v1_scaffold_677	1	10001	8	2	33
Cf746836_TGAC_s1v1_scaffold_677	10001	20001	0	0	24
Cf746836_TGAC_s1v1_scaffold_677	20001	27679	0	0	25
Cf746836_TGAC_s1v1_scaffold_678	1	10001	48	0	41
Cf746836_TGAC_s1v1_scaffold_678	10001	20001	0	2	45
Cf746836_TGAC_s1v1_scaffold_678	20001	30001	0	5	43
Cf746836_TGAC_s1v1_scaffold_678	30001	40001	0	4	45
Cf746836_TGAC_s1v1_scaffold_678	40001	50001	0	3	35
Cf746836_TGAC_s1v1_scaffold_678	50001	60001	0	1	42
Cf746836_TGAC_s1v1_scaffold_678	60001	70001	0	0	27
Cf746836_TGAC_s1v1_scaffold_678	70001	76740	0	0	24
Cf746836_TGAC_s1v1_scaffold_679	1	10001	43	0	43
Cf746836_TGAC_s1v1_scaffold_679	10001	20001	0	5	45
Cf746836_TGAC_s1v1_scaffold_679	20001	30001	0	1	45
Cf746836_TGAC_s1v1_scaffold_679	30001	37291	0	0	46
Cf746836_TGAC_s1v1_scaffold_68	1	1136	6	1	48
Cf746836_TGAC_s1v1_scaffold_680	1	1354	1	0	18
Cf746836_TGAC_s1v1_scaffold_681	1	10001	26	2	48
Cf746836_TGAC_s1v1_scaffold_681	10001	20001	0	3	38
Cf746836_TGAC_s1v1_scaffold_681	20001	30001	0	2	30
Cf746836_TGAC_s1v1_scaffold_681	30001	40001	0	0	33
Cf746836_TGAC_s1v1_scaffold_681	40001	50001	0	0	25
Cf746836_TGAC_s1v1_scaffold_681	50001	58525	0	1	35
Cf746836_TGAC_s1v1_scaffold_682	1	8165	16	0	48
Cf746836_TGAC_s1v1_scaffold_683	1	10001	28	1	41
Cf746836_TGAC_s1v1_scaffold_683	10001	20001	0	3	44
Cf746836_TGAC_s1v1_scaffold_683	20001	29124	0	1	44
Cf746836_TGAC_s1v1_scaffold_684	1	8802	10	1	41
Cf746836_TGAC_s1v1_scaffold_685	1	10001	95	2	48
Cf746836_TGAC_s1v1_scaffold_685	10001	20001	0	2	46
Cf746836_TGAC_s1v1_scaffold_685	20001	30001	0	1	48
Cf746836_TGAC_s1v1_scaffold_685	30001	40001	0	3	45
Cf746836_TGAC_s1v1_scaffold_685	40001	50001	0	3	50
Cf746836_TGAC_s1v1_scaffold_685	50001	60001	0	3	43
Cf746836_TGAC_s1v1_scaffold_685	60001	70001	0	0	47
Cf746836_TGAC_s1v1_scaffold_685	70001	80001	0	3	44
Cf746836_TGAC_s1v1_scaffold_685	80001	90001	0	2	46
Cf746836_TGAC_s1v1_scaffold_685	90001	93619	0	2	41
Cf746836_TGAC_s1v1_scaffold_686	1	10001	31	2	38
Cf746836_TGAC_s1v1_scaffold_686	10001	20001	0	1	45
Cf746836_TGAC_s1v1_scaffold_686	20001	30001	0	5	47
Cf746836_TGAC_s1v1_scaffold_686	30001	30935	0	2	52
Cf746836_TGAC_s1v1_scaffold_687	1	10001	6	0	42
Cf746836_TGAC_s1v1_scaffold_687	10001	11644	0	0	41
Cf746836_TGAC_s1v1_scaffold_688	1	10001	21	0	43
Cf746836_TGAC_s1v1_scaffold_688	10001	20001	0	1	45
Cf746836_TGAC_s1v1_scaffold_688	20001	28123	0	3	46
Cf746836_TGAC_s1v1_scaffold_689	1	10001	76	3	46
Cf746836_TGAC_s1v1_scaffold_689	10001	20001	0	2	45
Cf746836_TGAC_s1v1_scaffold_689	20001	30001	0	2	44
Cf746836_TGAC_s1v1_scaffold_689	30001	40001	0	2	44
Cf746836_TGAC_s1v1_scaffold_689	40001	50001	0	5	43
Cf746836_TGAC_s1v1_scaffold_689	50001	60001	0	3	47
Cf746836_TGAC_s1v1_scaffold_689	60001	70001	0	0	43
Cf746836_TGAC_s1v1_scaffold_689	70001	80001	0	2	45
Cf746836_TGAC_s1v1_scaffold_689	80001	90001	0	1	45
Cf746836_TGAC_s1v1_scaffold_689	90001	100001	0	2	42
Cf746836_TGAC_s1v1_scaffold_689	100001	109221	0	1	44
Cf746836_TGAC_s1v1_scaffold_69	1	2034	1	2	45
Cf746836_TGAC_s1v1_scaffold_690	1	10001	28	2	47
Cf746836_TGAC_s1v1_scaffold_690	10001	20001	0	1	39
Cf746836_TGAC_s1v1_scaffold_690	20001	30001	0	2	34
Cf746836_TGAC_s1v1_scaffold_690	30001	31848	0	1	43
Cf746836_TGAC_s1v1_scaffold_691	1	10001	5	0	33
Cf746836_TGAC_s1v1_scaffold_691	10001	10046	0	0	60
Cf746836_TGAC_s1v1_scaffold_692	1	10001	39	2	48
Cf746836_TGAC_s1v1_scaffold_692	10001	20001	0	3	43
Cf746836_TGAC_s1v1_scaffold_692	20001	30001	0	5	43
Cf746836_TGAC_s1v1_scaffold_692	30001	30705	0	0	42
Cf746836_TGAC_s1v1_scaffold_693	1	6077	9	0	42
Cf746836_TGAC_s1v1_scaffold_694	1	10001	11	4	41
Cf746836_TGAC_s1v1_scaffold_694	10001	20001	0	0	35
Cf746836_TGAC_s1v1_scaffold_694	20001	30001	0	3	44
Cf746836_TGAC_s1v1_scaffold_694	30001	35415	0	0	35
Cf746836_TGAC_s1v1_scaffold_695	1	10001	33	2	35
Cf746836_TGAC_s1v1_scaffold_695	10001	20001	0	0	25
Cf746836_TGAC_s1v1_scaffold_695	20001	30001	0	0	27
Cf746836_TGAC_s1v1_scaffold_695	30001	40001	0	0	23
Cf746836_TGAC_s1v1_scaffold_695	40001	50001	0	0	36
Cf746836_TGAC_s1v1_scaffold_695	50001	56764	0	0	47
Cf746836_TGAC_s1v1_scaffold_696	1	10001	37	2	45
Cf746836_TGAC_s1v1_scaffold_696	10001	20001	0	8	47
Cf746836_TGAC_s1v1_scaffold_696	20001	30001	0	1	30
Cf746836_TGAC_s1v1_scaffold_696	30001	33950	0	2	44
Cf746836_TGAC_s1v1_scaffold_697	1	10001	17	4	40
Cf746836_TGAC_s1v1_scaffold_697	10001	20001	0	2	38
Cf746836_TGAC_s1v1_scaffold_697	20001	30001	0	1	40
Cf746836_TGAC_s1v1_scaffold_697	30001	39964	0	1	33
Cf746836_TGAC_s1v1_scaffold_698	1	10001	16	0	28
Cf746836_TGAC_s1v1_scaffold_698	10001	20001	0	0	29
Cf746836_TGAC_s1v1_scaffold_698	20001	30001	0	0	27
Cf746836_TGAC_s1v1_scaffold_698	30001	40001	0	2	38
Cf746836_TGAC_s1v1_scaffold_698	40001	47396	0	3	35
Cf746836_TGAC_s1v1_scaffold_699	1	10001	50	4	48
Cf746836_TGAC_s1v1_scaffold_699	10001	20001	0	5	43
Cf746836_TGAC_s1v1_scaffold_699	20001	30001	0	3	47
Cf746836_TGAC_s1v1_scaffold_699	30001	40001	0	2	35
Cf746836_TGAC_s1v1_scaffold_699	40001	50001	0	2	38
Cf746836_TGAC_s1v1_scaffold_699	50001	57891	0	0	45
Cf746836_TGAC_s1v1_scaffold_7	1	7831	1	3	41
Cf746836_TGAC_s1v1_scaffold_70	1	10001	16	1	43
Cf746836_TGAC_s1v1_scaffold_70	10001	16735	0	0	48
Cf746836_TGAC_s1v1_scaffold_700	1	10001	36	4	49
Cf746836_TGAC_s1v1_scaffold_700	10001	18127	0	1	47
Cf746836_TGAC_s1v1_scaffold_701	1	10001	20	1	45
Cf746836_TGAC_s1v1_scaffold_701	10001	20001	0	0	43
Cf746836_TGAC_s1v1_scaffold_701	20001	27640	0	0	34
Cf746836_TGAC_s1v1_scaffold_702	1	7482	1	1	36
Cf746836_TGAC_s1v1_scaffold_703	1	10001	11	1	43
Cf746836_TGAC_s1v1_scaffold_703	10001	20001	0	1	30
Cf746836_TGAC_s1v1_scaffold_703	20001	22252	0	0	23
Cf746836_TGAC_s1v1_scaffold_704	1	10001	34	3	37
Cf746836_TGAC_s1v1_scaffold_704	10001	20001	0	0	24
Cf746836_TGAC_s1v1_scaffold_704	20001	30001	0	0	41
Cf746836_TGAC_s1v1_scaffold_704	30001	35675	0	4	47
Cf746836_TGAC_s1v1_scaffold_705	1	10001	29	4	46
Cf746836_TGAC_s1v1_scaffold_705	10001	20001	0	2	40
Cf746836_TGAC_s1v1_scaffold_705	20001	21693	0	0	31
Cf746836_TGAC_s1v1_scaffold_706	1	10001	35	0	30
Cf746836_TGAC_s1v1_scaffold_706	10001	20001	0	2	46
Cf746836_TGAC_s1v1_scaffold_706	20001	23350	0	1	49
Cf746836_TGAC_s1v1_scaffold_707	1	10001	80	0	33
Cf746836_TGAC_s1v1_scaffold_707	10001	20001	0	0	24
Cf746836_TGAC_s1v1_scaffold_707	20001	30001	0	0	30
Cf746836_TGAC_s1v1_scaffold_707	30001	40001	0	1	36
Cf746836_TGAC_s1v1_scaffold_707	40001	50001	0	6	45
Cf746836_TGAC_s1v1_scaffold_707	50001	60001	0	1	43
Cf746836_TGAC_s1v1_scaffold_707	60001	70001	0	3	46
Cf746836_TGAC_s1v1_scaffold_707	70001	80001	0	3	43
Cf746836_TGAC_s1v1_scaffold_707	80001	90001	0	0	24
Cf746836_TGAC_s1v1_scaffold_707	90001	99034	0	2	45
Cf746836_TGAC_s1v1_scaffold_708	1	10001	13	1	42
Cf746836_TGAC_s1v1_scaffold_708	10001	20001	0	6	46
Cf746836_TGAC_s1v1_scaffold_708	20001	28302	0	1	35
Cf746836_TGAC_s1v1_scaffold_709	1	7202	1	1	30
Cf746836_TGAC_s1v1_scaffold_71	1	10001	16	0	45
Cf746836_TGAC_s1v1_scaffold_71	10001	13778	0	1	47
Cf746836_TGAC_s1v1_scaffold_710	1	10001	57	1	48
Cf746836_TGAC_s1v1_scaffold_710	10001	20001	0	1	41
Cf746836_TGAC_s1v1_scaffold_710	20001	30001	0	0	45
Cf746836_TGAC_s1v1_scaffold_710	30001	36515	0	0	50
Cf746836_TGAC_s1v1_scaffold_711	1	8067	9	1	44
Cf746836_TGAC_s1v1_scaffold_712	1	10001	20	0	36
Cf746836_TGAC_s1v1_scaffold_712	10001	20001	0	0	31
Cf746836_TGAC_s1v1_scaffold_712	20001	24477	0	0	45
Cf746836_TGAC_s1v1_scaffold_713	1	10001	25	1	44
Cf746836_TGAC_s1v1_scaffold_713	10001	20001	0	3	41
Cf746836_TGAC_s1v1_scaffold_713	20001	30001	0	5	42
Cf746836_TGAC_s1v1_scaffold_713	30001	40001	0	1	44
Cf746836_TGAC_s1v1_scaffold_713	40001	42649	0	0	43
Cf746836_TGAC_s1v1_scaffold_714	1	10001	43	5	45
Cf746836_TGAC_s1v1_scaffold_714	10001	20001	0	5	38
Cf746836_TGAC_s1v1_scaffold_714	20001	30001	0	2	44
Cf746836_TGAC_s1v1_scaffold_714	30001	40001	0	2	43
Cf746836_TGAC_s1v1_scaffold_714	40001	42734	0	0	33
Cf746836_TGAC_s1v1_scaffold_715	1	10001	24	5	51
Cf746836_TGAC_s1v1_scaffold_715	10001	20001	0	2	40
Cf746836_TGAC_s1v1_scaffold_715	20001	20143	0	0	57
Cf746836_TGAC_s1v1_scaffold_716	1	10001	39	1	46
Cf746836_TGAC_s1v1_scaffold_716	10001	20001	0	4	41
Cf746836_TGAC_s1v1_scaffold_716	20001	30001	0	1	36
Cf746836_TGAC_s1v1_scaffold_716	30001	40001	0	3	44
Cf746836_TGAC_s1v1_scaffold_716	40001	50001	0	2	41
Cf746836_TGAC_s1v1_scaffold_716	50001	55250	0	2	48
Cf746836_TGAC_s1v1_scaffold_717	1	10001	67	0	46
Cf746836_TGAC_s1v1_scaffold_717	10001	20001	0	4	43
Cf746836_TGAC_s1v1_scaffold_717	20001	30001	0	0	44
Cf746836_TGAC_s1v1_scaffold_717	30001	40001	0	0	41
Cf746836_TGAC_s1v1_scaffold_717	40001	47584	0	2	48
Cf746836_TGAC_s1v1_scaffold_718	1	10001	91	1	46
Cf746836_TGAC_s1v1_scaffold_718	10001	20001	0	1	42
Cf746836_TGAC_s1v1_scaffold_718	20001	30001	0	0	33
Cf746836_TGAC_s1v1_scaffold_718	30001	40001	0	3	45
Cf746836_TGAC_s1v1_scaffold_718	40001	50001	0	0	43
Cf746836_TGAC_s1v1_scaffold_718	50001	60001	0	0	28
Cf746836_TGAC_s1v1_scaffold_718	60001	70001	0	0	42
Cf746836_TGAC_s1v1_scaffold_718	70001	80001	0	4	41
Cf746836_TGAC_s1v1_scaffold_718	80001	90001	0	5	47
Cf746836_TGAC_s1v1_scaffold_718	90001	97989	0	0	49
Cf746836_TGAC_s1v1_scaffold_719	1	10001	28	1	44
Cf746836_TGAC_s1v1_scaffold_719	10001	20001	0	0	26
Cf746836_TGAC_s1v1_scaffold_719	20001	30001	0	0	26
Cf746836_TGAC_s1v1_scaffold_719	30001	40001	0	0	29
Cf746836_TGAC_s1v1_scaffold_719	40001	46677	0	1	48
Cf746836_TGAC_s1v1_scaffold_72	1	4331	2	1	41
Cf746836_TGAC_s1v1_scaffold_720	1	2712	1	0	19
Cf746836_TGAC_s1v1_scaffold_721	1	10001	26	2	42
Cf746836_TGAC_s1v1_scaffold_721	10001	20001	0	1	39
Cf746836_TGAC_s1v1_scaffold_721	20001	30001	0	1	38
Cf746836_TGAC_s1v1_scaffold_721	30001	40001	0	1	38
Cf746836_TGAC_s1v1_scaffold_721	40001	50001	0	3	44
Cf746836_TGAC_s1v1_scaffold_721	50001	52291	0	0	44
